# x		log(rho_ddm)		log(rho_CFT)
-1.109640e+01	3.451815e+00	8.355352e+00
-1.109650e+01	3.452115e+00	8.355752e+00
-1.109660e+01	3.452415e+00	8.356152e+00
-1.109670e+01	3.452715e+00	8.356552e+00
-1.109680e+01	3.453015e+00	8.356952e+00
-1.109690e+01	3.453315e+00	8.357352e+00
-1.109700e+01	3.453615e+00	8.357752e+00
-1.109710e+01	3.453915e+00	8.358152e+00
-1.109720e+01	3.454215e+00	8.358552e+00
-1.109730e+01	3.454515e+00	8.358952e+00
-1.109740e+01	3.454815e+00	8.359352e+00
-1.109750e+01	3.455115e+00	8.359752e+00
-1.109760e+01	3.455415e+00	8.360152e+00
-1.109770e+01	3.455715e+00	8.360552e+00
-1.109780e+01	3.456015e+00	8.360952e+00
-1.109790e+01	3.456315e+00	8.361352e+00
-1.109800e+01	3.456615e+00	8.361752e+00
-1.109810e+01	3.456915e+00	8.362152e+00
-1.109820e+01	3.457215e+00	8.362552e+00
-1.109830e+01	3.457515e+00	8.362952e+00
-1.109840e+01	3.457815e+00	8.363352e+00
-1.109850e+01	3.458115e+00	8.363752e+00
-1.109860e+01	3.458415e+00	8.364152e+00
-1.109870e+01	3.458715e+00	8.364552e+00
-1.109880e+01	3.459015e+00	8.364952e+00
-1.109890e+01	3.459315e+00	8.365352e+00
-1.109900e+01	3.459615e+00	8.365752e+00
-1.109910e+01	3.459915e+00	8.366152e+00
-1.109920e+01	3.460215e+00	8.366552e+00
-1.109930e+01	3.460515e+00	8.366952e+00
-1.109940e+01	3.460815e+00	8.367352e+00
-1.109950e+01	3.461115e+00	8.367752e+00
-1.109960e+01	3.461415e+00	8.368152e+00
-1.109970e+01	3.461715e+00	8.368552e+00
-1.109980e+01	3.462015e+00	8.368952e+00
-1.109990e+01	3.462315e+00	8.369352e+00
-1.110000e+01	3.462615e+00	8.369752e+00
-1.110010e+01	3.462915e+00	8.370152e+00
-1.110020e+01	3.463215e+00	8.370552e+00
-1.110030e+01	3.463515e+00	8.370952e+00
-1.110040e+01	3.463815e+00	8.371352e+00
-1.110050e+01	3.464115e+00	8.371752e+00
-1.110060e+01	3.464415e+00	8.372152e+00
-1.110070e+01	3.464715e+00	8.372552e+00
-1.110080e+01	3.465015e+00	8.372952e+00
-1.110090e+01	3.465315e+00	8.373352e+00
-1.110100e+01	3.465615e+00	8.373752e+00
-1.110110e+01	3.465915e+00	8.374152e+00
-1.110120e+01	3.466215e+00	8.374552e+00
-1.110130e+01	3.466515e+00	8.374952e+00
-1.110140e+01	3.466815e+00	8.375352e+00
-1.110150e+01	3.467115e+00	8.375752e+00
-1.110160e+01	3.467415e+00	8.376152e+00
-1.110170e+01	3.467715e+00	8.376552e+00
-1.110180e+01	3.468015e+00	8.376952e+00
-1.110190e+01	3.468315e+00	8.377352e+00
-1.110200e+01	3.468615e+00	8.377752e+00
-1.110210e+01	3.468915e+00	8.378152e+00
-1.110220e+01	3.469215e+00	8.378552e+00
-1.110230e+01	3.469515e+00	8.378952e+00
-1.110240e+01	3.469815e+00	8.379352e+00
-1.110250e+01	3.470115e+00	8.379752e+00
-1.110260e+01	3.470415e+00	8.380152e+00
-1.110270e+01	3.470715e+00	8.380552e+00
-1.110280e+01	3.471015e+00	8.380952e+00
-1.110290e+01	3.471315e+00	8.381352e+00
-1.110300e+01	3.471615e+00	8.381752e+00
-1.110310e+01	3.471915e+00	8.382152e+00
-1.110320e+01	3.472215e+00	8.382552e+00
-1.110330e+01	3.472515e+00	8.382952e+00
-1.110340e+01	3.472815e+00	8.383352e+00
-1.110350e+01	3.473115e+00	8.383752e+00
-1.110360e+01	3.473415e+00	8.384152e+00
-1.110370e+01	3.473715e+00	8.384552e+00
-1.110380e+01	3.474015e+00	8.384952e+00
-1.110390e+01	3.474315e+00	8.385352e+00
-1.110400e+01	3.474615e+00	8.385752e+00
-1.110410e+01	3.474915e+00	8.386152e+00
-1.110420e+01	3.475215e+00	8.386552e+00
-1.110430e+01	3.475515e+00	8.386952e+00
-1.110440e+01	3.475815e+00	8.387352e+00
-1.110450e+01	3.476115e+00	8.387752e+00
-1.110460e+01	3.476415e+00	8.388152e+00
-1.110470e+01	3.476715e+00	8.388552e+00
-1.110480e+01	3.477015e+00	8.388952e+00
-1.110490e+01	3.477315e+00	8.389352e+00
-1.110500e+01	3.477615e+00	8.389752e+00
-1.110510e+01	3.477915e+00	8.390152e+00
-1.110520e+01	3.478215e+00	8.390552e+00
-1.110530e+01	3.478515e+00	8.390952e+00
-1.110540e+01	3.478815e+00	8.391352e+00
-1.110550e+01	3.479115e+00	8.391752e+00
-1.110560e+01	3.479415e+00	8.392152e+00
-1.110570e+01	3.479715e+00	8.392552e+00
-1.110580e+01	3.480015e+00	8.392952e+00
-1.110590e+01	3.480315e+00	8.393352e+00
-1.110600e+01	3.480615e+00	8.393752e+00
-1.110610e+01	3.480915e+00	8.394152e+00
-1.110620e+01	3.481215e+00	8.394552e+00
-1.110630e+01	3.481515e+00	8.394952e+00
-1.110640e+01	3.481815e+00	8.395352e+00
-1.110650e+01	3.482115e+00	8.395752e+00
-1.110660e+01	3.482415e+00	8.396152e+00
-1.110670e+01	3.482715e+00	8.396552e+00
-1.110680e+01	3.483015e+00	8.396952e+00
-1.110690e+01	3.483315e+00	8.397352e+00
-1.110700e+01	3.483615e+00	8.397752e+00
-1.110710e+01	3.483915e+00	8.398152e+00
-1.110720e+01	3.484215e+00	8.398552e+00
-1.110730e+01	3.484515e+00	8.398952e+00
-1.110740e+01	3.484815e+00	8.399352e+00
-1.110750e+01	3.485115e+00	8.399752e+00
-1.110760e+01	3.485415e+00	8.400152e+00
-1.110770e+01	3.485715e+00	8.400552e+00
-1.110780e+01	3.486015e+00	8.400952e+00
-1.110790e+01	3.486315e+00	8.401352e+00
-1.110800e+01	3.486615e+00	8.401752e+00
-1.110810e+01	3.486915e+00	8.402152e+00
-1.110820e+01	3.487215e+00	8.402552e+00
-1.110830e+01	3.487515e+00	8.402952e+00
-1.110840e+01	3.487815e+00	8.403352e+00
-1.110850e+01	3.488115e+00	8.403752e+00
-1.110860e+01	3.488415e+00	8.404152e+00
-1.110870e+01	3.488715e+00	8.404552e+00
-1.110880e+01	3.489015e+00	8.404952e+00
-1.110890e+01	3.489315e+00	8.405352e+00
-1.110900e+01	3.489615e+00	8.405752e+00
-1.110910e+01	3.489915e+00	8.406152e+00
-1.110920e+01	3.490215e+00	8.406552e+00
-1.110930e+01	3.490515e+00	8.406952e+00
-1.110940e+01	3.490815e+00	8.407352e+00
-1.110950e+01	3.491115e+00	8.407752e+00
-1.110960e+01	3.491415e+00	8.408152e+00
-1.110970e+01	3.491715e+00	8.408552e+00
-1.110980e+01	3.492015e+00	8.408952e+00
-1.110990e+01	3.492315e+00	8.409352e+00
-1.111000e+01	3.492615e+00	8.409752e+00
-1.111010e+01	3.492915e+00	8.410152e+00
-1.111020e+01	3.493215e+00	8.410552e+00
-1.111030e+01	3.493515e+00	8.410952e+00
-1.111040e+01	3.493815e+00	8.411352e+00
-1.111050e+01	3.494115e+00	8.411752e+00
-1.111060e+01	3.494415e+00	8.412152e+00
-1.111070e+01	3.494715e+00	8.412552e+00
-1.111080e+01	3.495015e+00	8.412952e+00
